Transcript	Gene	sw480-1	sw480-2	sw480-3	sw480_APC_1	sw480_APC_2	sw480_APC_3	sw480_CONTROL_1	sw480_CONTROL_2	sw480_CONTROL_3
NM_001256324	CACNA1G	0.095935576	0.065641403	0.088652782	0.100235842	0.056752611	0.063851051	0.05899132	0.09366297	0.096542753
NM_001256325	CACNA1G	0.096764266	0.066208415	0.089418568	0.101101682	0.057242837	0.064402595	0.059500884	0.094472028	0.097376689
NM_001256326	CACNA1G	0.096909851	0.066308022	0.089553095	0.101253785	0.057328962	0.06449949	0.059590407	0.09461417	0.09752319
NM_001256327	CACNA1G	0.097275734	0.066558369	0.089891203	0.101636067	0.057545405	0.064743012	0.059815388	0.094971381	0.09789139
NM_001256328	CACNA1G	0.097941332	0.067013785	0.090506263	0.102331489	0.057939149	0.065186001	0.060224667	0.095621213	0.09856119
NM_001256329	CACNA1G	0.098277561	0.067243837	0.090816975	0.102682799	0.05813805	0.065409787	0.060431417	0.095949478	0.098899551
NM_001256330	CACNA1G	0.09869165	0.067527175	0.091199629	0.103115447	0.058383014	0.065685391	0.060686044	0.096353762	0.099316262
NM_001256331	CACNA1G	0.09895698	0.067708716	0.09144482	0.103392668	0.058539979	0.065861985	0.060849197	0.096612804	0.099583276
NM_001256332	CACNA1G	0.099147379	0.067838997	0.091620758	0.103591606	0.058652613	0.065988705	0.060966276	0.096798688	0.099774875
NM_001256333	CACNA1G	0.099993907	0.068418212	0.080082633	0.104476087	0.0591534	0.066552125	0.055338133	0.097625174	0.094707549
NM_001256334	CACNA1G	0.100422628	0.068711549	0.080425978	0.104924023	0.059407011	0.06683746	0.055575389	0.098043732	0.095113598
NM_001256359	CACNA1G	0.098015852	0.06706477	0.090575129	0.102409355	0.057983235	0.0652356	0.060270488	0.095693961	0.098636188
NM_001256360	CACNA1G	0.098352589	0.067295179	0.090886302	0.102761187	0.058182433	0.065459721	0.060477551	0.096022725	0.098975055
NM_001256361	CACNA1G	0.098427728	0.067346595	0.090955742	0.102839701	0.058226891	0.065509729	0.060523756	0.096096084	0.099050671
NM_018896	CACNA1G	0.093736716	0.064136893	0.086620845	0.097938411	0.055451829	0.062387574	0.05763923	0.091516197	0.094329968
NM_198376	CACNA1G	0.10133101	0.069333091	0.081153482	0.10587313	0.059944388	0.067442052	0.056078106	0.098930597	0.095973961
NM_198377	CACNA1G	0.09411335	0.064394586	0.086968884	0.098331928	0.055674631	0.062638253	0.057870824	0.091883913	0.094708987
NM_198378	CACNA1G	0.097422861	0.066659041	0.090027161	0.101789787	0.057632439	0.064840928	0.059905857	0.095115021	0.098039441
NM_198379	CACNA1G	0.096510544	0.066034816	0.089184105	0.100836575	0.057092741	0.064233735	0.059344873	0.094224326	0.097121358
NM_198380	CACNA1G	0.095686175	0.065470763	0.088422313	0.099975258	0.056605075	0.063685067	0.058837965	0.093419485	0.096291773
NM_198382	CACNA1G	0.097866923	0.066962875	0.090437517	0.102253757	0.057895135	0.065136485	0.060178917	0.095548578	0.098486319
NM_198383	CACNA1G	0.096222199	0.065837517	0.08891765	0.100535311	0.056922171	0.064041823	0.059167568	0.093942814	0.096831188
NM_198384	CACNA1G	0.097019322	0.06638293	0.089654252	0.101368167	0.057393722	0.064572357	0.059657723	0.094721049	0.097633354
NM_198385	CACNA1G	0.095296875	0.065204389	0.088062569	0.099568509	0.056374773	0.063425958	0.058598578	0.093039401	0.095900007
NM_198386	CACNA1G	0.097681403	0.06683594	0.090266071	0.102059916	0.057785388	0.065013006	0.060064837	0.095367447	0.098299623
NM_198387	CACNA1G	0.098277561	0.067243837	0.090816975	0.102682799	0.05813805	0.065409787	0.060431417	0.095949478	0.098899551
NM_198388	CACNA1G	0.098540664	0.067423865	0.091060109	0.102957696	0.0582937	0.065584898	0.060593203	0.096206352	0.099164322
NM_198396	CACNA1G	0.094910726	0.064940177	0.087705724	0.099165052	0.056146335	0.063168958	0.058361135	0.092662401	0.095511422
NR_046054	CACNA1G	0.097619712	0.066793732	0.090209074	0.101995476	0.057748899	0.064971954	0.06002691	0.095307223	0.098237552
NR_046055	CACNA1G	0.09802828	0.067073278	0.09058661	0.102422334	0.057990585	0.06524387	0.060278133	0.095706098	0.09864869
NR_046056	CACNA1G	0.098290056	0.06725239	0.090828516	0.102695853	0.058145449	0.065418102	0.060439102	0.095961675	0.098912127
NR_046057	CACNA1G	0.098477893	0.067380913	0.091002099	0.102892108	0.058256567	0.065543115	0.060554601	0.096145064	0.099101149
NR_046058	CACNA1G	0.099160098	0.067847691	0.091632515	0.10360489	0.058660138	0.065997168	0.060974095	0.096811108	0.099787675
NM_001144070	ABCC3	12.35289574	12.24301624	11.92353725	16.12932205	15.06666565	17.93062592	14.01925468	14.89840126	13.25334263
NM_003786	ABCC3	12.09141731	12.82488251	12.32399368	17.96874237	16.69936752	18.94076729	16.52393341	17.28945923	16.10214043
NM_052855	ANKRD40	9.814870834	9.941087723	9.297516823	10.50621986	10.69988918	10.78501987	8.744297981	9.309231758	9.10941124
NM_006107	LUC7L3	52.24731445	52.78691483	57.03790283	54.09343719	56.81607056	60.47064209	52.25389099	55.59086227	53.46490097
NM_016424	LUC7L3	41.93605042	44.38829422	44.91046906	41.95430756	42.10977173	47.11506271	40.40734482	42.73007965	40.2784462
NR_073199	LINC00483	0.058557045	0.058277994	0	0	0	0	0.057611283	0	0
NM_175575	WFIKKN2	0	0	0.0126847	0	0	0.013703994	0	0	0.012188488
NM_001243877	TOB1	8.852765083	7.403483391	7.225299358	7.037117481	7.823376656	8.408131599	8.046384811	7.305184841	7.478288174
NM_001243885	TOB1	9.913919449	8.139416695	8.108244896	8.13585186	8.87608242	9.443360329	8.677841187	7.984652996	8.106304169
NM_005749	TOB1	9.597067833	7.787348747	7.755295277	7.758233547	8.547262192	9.04599762	8.229907036	7.693543911	7.820418358
NR_038458	TOB1-AS1	0.61453855	0.679566741	0.605745971	0.369303763	0.394959867	0.218140483	0.537433863	0.419034272	0.582049847
NM_001130527	SPAG9	9.752166748	10.22480869	10.10944271	10.60425091	11.34094429	10.99045086	11.10535622	10.7309103	10.59100533
NM_001130528	SPAG9	9.734320641	10.20516491	10.07853985	10.57153988	11.29981995	10.96303368	11.06508446	10.71154404	10.55259991
NM_001251971	SPAG9	9.083900452	9.670367241	9.72758007	9.919996262	10.60275364	10.20472908	10.67314243	10.23071671	10.1711092
NM_003971	SPAG9	9.766384125	10.23971462	10.12418175	10.61971092	11.35747814	11.00647354	11.12154579	10.74655437	10.60644627
NM_001018136	NME1-NME2	433.303009	456.6419373	493.4591064	485.0462036	516.5690308	512.7250977	461.1005554	478.7593079	482.8810425
NR_037149	NME1-NME2	360.4751282	380.5879517	410.6210632	403.6717224	430.067627	427.0116882	383.867981	398.7576599	402.0838623
NM_000269	NME1	200.3863831	208.1462097	227.0532837	209.6468506	216.3178864	219.1637115	223.4639435	235.8174896	231.9938049
NM_198175	NME1	158.6109161	165.6428986	179.8505402	166.2014923	171.7357941	174.1438751	177.1630707	187.1706085	184.0430756
NM_001018137	NME2	439.7306519	468.3493652	505.9871216	505.5185547	537.6491089	534.4206543	463.8301086	483.2882996	487.9160156
NM_001198682	NME2	392.7513123	417.1353149	449.9137573	458.2726135	479.5366821	477.0858154	416.1469421	436.7953186	436.0839233
NM_002512	NME2	451.2194519	480.0394897	518.8621216	518.4388428	551.7589722	548.1445923	475.6370544	495.92099	500.6069336
NM_001018139	NME2	561.0727539	597.4544067	645.5648804	645.0386963	686.1887817	682.0683594	591.8326416	616.8093872	622.6469727
NM_001018138	NME2	531.541626	565.4755859	611.3040771	613.0809937	651.4387817	645.8937988	559.543457	582.9598999	589.0062256
NM_017643	MBTD1	2.603079319	3.278543234	3.070154667	2.171395302	2.416645527	2.418345213	2.596361399	2.503857374	2.329437017
NM_016001	UTP18	36.51423264	37.48862076	39.27756882	41.27767944	42.31153107	40.03082275	41.52507401	42.83060455	43.32694626
NM_001082533	CA10	0	0	0	0	0	0	0	0	0
NM_001082534	CA10	0	0	0	0	0	0	0	0	0
NM_020178	CA10	0	0	0	0	0	0	0	0	0
NM_001243552	C17orf112	0	0	0	0	0	0	0	0	0
NM_032559	KIF2B	0	0	0	0	0	0	0	0	0
NM_005486	TOM1L1	15.99996185	15.77988815	14.89600182	16.44434929	17.58676147	17.89575386	17.56959534	16.47037506	17.40276527
NR_027941	COX11	24.88284874	24.12491989	24.82234001	27.08004379	26.61920357	27.22743034	23.84892464	24.13212395	24.78427696
NR_027942	COX11	24.71853638	24.16915131	25.00605202	27.12185669	26.72570419	27.24634552	23.97798157	24.19346619	24.80823517
NM_001162861	COX11	33.39559174	32.65437317	33.72487259	36.86595154	36.04410553	36.87084579	32.39588547	32.62896347	33.40268707
NM_001162862	COX11	33.31694031	32.86211395	34.13040543	37.09204102	36.35271072	37.06306076	32.72029877	32.85961533	33.58414841
NM_004375	COX11	28.5256443	28.42952728	28.74847984	28.79860306	30.8834362	30.37692642	28.37981796	27.09660339	27.88911819
NM_178509	STXBP4	1.28644383	1.161029458	1.275913835	1.217898369	1.084022403	1.327388048	1.029827833	1.016365647	1.15789032
NM_002126	HLF	0.008628248	0.034348521	0.051028792	0.152724788	0.136112332	0.06431748	0.067911141	0.028881788	0.0408605
NM_012329	MMD	7.877137184	8.581183434	8.149158478	15.0036974	15.78481197	15.05747318	6.580444336	5.978229523	6.956596375
NM_001099640	TMEM100	0.021442326	0.021340145	0.042271074	0	0.022550464	0	0.042192016	0	0
NM_018286	TMEM100	0.055053629	0.027395638	0.054265942	0	0.0289494	0	0.054164451	0	0
NM_021213	PCTP	7.397915363	8.227481842	7.130022526	7.413413525	8.39771843	7.452867508	7.50949192	7.127675533	7.362712383
NM_001102402	PCTP	7.032121658	7.865105629	6.755470276	7.024900436	7.959011555	7.108130455	7.160144806	6.775243759	6.935227394
NM_153228	ANKFN1	0	0.01981836	0	0.019581983	0	0	0.019591635	0	0
NM_005450	NOG	1.429881215	1.34683156	1.736610532	3.013058901	3.43720603	2.882213831	0.979726732	0.655269563	0.822246253
NM_001085430	C17orf67	0.840375066	0.645199895	0.804684043	0.80278343	0.606038094	0.383534729	0.685064554	0.509024739	0.682240307
NM_003647	DGKE	3.215247631	3.286577225	3.132464647	3.602081537	3.747676373	3.516630411	3.285689592	3.330775023	3.53415966
NR_027025	MTVR2	0	0	0	0.058504794	0	0	0	0	0.056349244
NM_005082	TRIM25	12.67453098	12.29605865	11.56469727	20.90788651	20.30832863	20.42028809	12.37052822	11.92736149	11.92481041
NR_037408	MIR3614	0.561739087	0	0	0	0	0	0	0	0
NM_004645	COIL	9.394035339	9.495351791	9.295799255	8.912993431	9.840928078	9.378466606	8.574410439	9.335278511	9.905311584
NM_021626	SCPEP1	10.43188381	10.20913601	10.30711079	8.988261223	9.27311039	9.363217354	10.55663776	10.19862175	10.93899536
NR_002818	RNF126P1	0	0	0	0	0	0	0	0	0
NM_003488	AKAP1	18.26218224	18.11457253	18.92494011	19.96971512	20.07664299	21.81995773	15.42786026	16.04321861	15.67082691
NM_001242903	AKAP1	16.92581177	16.76664734	17.5167141	18.49482918	18.59456825	20.20831108	14.27985668	14.84942627	14.50474453
NM_001242902	AKAP1	18.04086494	17.89500427	18.71992493	19.764534	19.85922432	21.5827198	15.2628994	15.85936642	15.50263977
NM_138962	MSI2	37.00371933	34.02959442	35.54058838	13.10093021	13.04700565	12.91814327	32.73840332	35.56032562	34.43968964
NM_170721	MSI2	13.18763161	14.33630657	14.39883423	5.808000088	6.092950821	5.809445381	12.22055531	13.28082561	13.55800247
NM_016070	MRPS23	34.71035385	40.08760452	42.00118637	35.97966385	38.78569794	38.20431137	46.89218903	43.46203995	46.92094421
NM_001271875	CUEDC1	22.57381248	19.89032364	20.33084488	12.63412762	11.82812023	12.2467308	17.73324966	18.20586014	17.43791962
NR_073495	CUEDC1	20.68475914	18.3450985	18.75139809	11.59211445	10.89628601	11.26910877	16.34349442	16.79149628	16.04825211
NM_017949	CUEDC1	20.53101158	19.70968056	19.04300117	12.34763241	12.00073338	12.1984911	17.16516685	17.72188377	17.19224739
NM_007146	VEZF1	23.23196602	24.03448486	23.75265312	12.78649902	13.79542351	14.41298103	21.13325691	20.19764328	21.4507103
NM_001078166	SRSF1	73.75276184	75.76139069	78.91669464	67.10428619	72.17127228	72.45848083	79.29973602	81.31784821	81.82976532
NM_006924	SRSF1	75.86811066	77.75904083	81.11656952	69.13359833	74.26311493	74.51603699	81.51499176	83.65222168	84.2144928
NR_034041	SRSF1	58.41753387	61.3871994	64.11638641	53.98487854	58.24098969	58.75514221	63.75489807	66.04891968	65.35820007
NM_080677	DYNLL2	59.73626328	53.63911057	53.96956635	37.64264679	38.02119446	36.50484848	51.46406555	52.98223114	52.12889862
NM_012374	OR4D1	0	0	0	0	0	0	0	0	0
NR_002307	MSX2P1	0	0	0	0	0	0	0	0	0
NM_001004707	OR4D2	0	0	0	0	0	0	0	0	0
NM_000502	EPX	0	0	0.035052162	0.017484685	0	0	0.034986608	0.019839177	0.01684048
NM_001165927	MKS1	5.970389843	5.9419384	5.964763641	3.482836723	3.682225227	3.534539461	5.256697655	5.780971527	5.482235909
NM_017777	MKS1	6.366063595	6.395876408	6.394125462	3.62534523	3.940764189	3.818671227	5.410967827	6.136584759	5.838702679
NM_001160102	LPO	0	0	0	0.017401427	0	0	0	0	0
NM_006151	LPO	0	0	0	0.015946927	0	0	0.015954785	0	0
NR_027647	LPO	0	0	0	0.016432339	0	0	0.016440438	0	0
NM_000250	MPO	0	0	0	0	0	0	0	0	0
NM_001261835	BZRAP1	1.479956508	1.385156512	1.32221508	0.514012396	0.404012263	0.456035197	0.830260396	0.744847119	0.668051839
NM_004758	BZRAP1	1.481041312	1.392789602	1.317577481	0.518380761	0.402595222	0.461118609	0.827348351	0.742234707	0.665708721
NM_024418	BZRAP1	1.516501188	1.426136494	1.349123597	0.530792117	0.412234366	0.472158939	0.847157121	0.760005653	0.68164748
NR_038410	BZRAP1-AS1	7.296046734	5.712205887	5.714970589	3.29078269	3.683091164	3.377165318	5.45543766	6.035056591	5.878385544
NR_038411	BZRAP1-AS1	8.016247749	6.268465519	6.229267597	3.566069841	4.014536858	3.703663826	6.050702095	6.578158379	6.407388687
NR_038412	BZRAP1-AS1	8.005462646	6.250950336	6.253976345	3.580214739	4.030460835	3.695681572	5.969965458	6.604251385	6.432803631
NR_038413	BZRAP1-AS1	8.274741173	6.487762451	6.447193623	3.690825701	4.15498209	3.833233356	6.262381077	6.808290005	6.631546021
NR_029683	MIR142	0	0	0	0	0	0	0	0	0
NR_039889	MIR4736	0	0	0	0	0	0	0	0	0
NR_038414	BZRAP1-AS1	7.470144272	5.826016426	5.789585114	3.33374691	3.73117733	3.442246675	5.623622894	6.113850117	5.955132961
NR_038415	BZRAP1-AS1	7.629955292	5.982222557	5.944814682	3.423130989	3.831217289	3.534539461	5.774402618	6.277773857	6.114801407
NR_038416	BZRAP1-AS1	7.618202209	5.964426517	5.967313766	3.436086416	3.84571743	3.526283264	5.696321487	6.301533222	6.137944698
NR_038417	BZRAP1-AS1	8.094534874	6.346473694	6.306787491	3.610447884	4.064495564	3.749753714	6.125999451	6.660020351	6.48712492
NR_038418	BZRAP1-AS1	8.083929062	6.329052925	6.332116127	3.624947548	4.08081913	3.74185729	6.044557095	6.686767578	6.513177872
NM_003168	SUPT4H1	49.5109787	45.53063583	47.52487183	29.93990517	32.38562775	31.17662239	39.72180939	40.42728043	39.49713135
NR_073470	SUPT4H1	50.77240372	46.35100555	48.30307388	30.67700768	32.97421646	31.77472878	40.41544724	41.50181961	40.37257767
NM_017763	RNF43	23.57701492	24.28761292	23.73081017	8.798545837	8.328336716	9.302284241	26.60681534	27.32412148	25.63397217
NM_001080439	HSF5	0	0	0	0	0	0	0	0	0
NM_004687	MTMR4	6.920309067	7.456464291	7.18074131	5.623445988	5.386555195	5.701378822	6.808538437	6.713605881	6.978334904
NM_001198713	Sep-04	11.6951046	13.72487736	11.58360004	0.696159065	0.506275117	0.814190805	12.81564045	12.89123249	13.32973385
NM_001256782	Sep-04	11.06591702	12.9864893	10.96041107	0.658706248	0.479037911	0.770387948	12.12616825	12.19769382	12.61260509
NM_001256822	Sep-04	11.26769447	13.21843529	11.16013527	0.669097066	0.486594588	0.811523497	12.34423256	12.48121166	12.86312008
NM_004574	Sep-04	10.8019762	12.66745758	10.7500515	0.639896214	0.492732555	0.748388708	11.88232708	11.96554565	12.27709198
NM_080415	Sep-04	11.03934383	12.52092075	10.48927402	0.611244142	0.496818215	0.767832756	11.74167156	11.6794548	12.05705643
NM_080416	Sep-04	12.45954132	14.12241077	11.9685564	0.709043205	0.576309085	0.859972775	13.25145435	13.25854015	13.74033451
NR_037155	Sep-04	9.036466599	10.40809727	8.606934547	0.519190073	0.405766219	0.583862782	9.709644318	9.856168747	9.92428875
NM_001038704	C17orf47	0.022712532	0.045208599	0.044775143	0.067004077	0	0	0.044691402	0.025342286	0
NM_001201457	TEX14	0.068371795	0.08748769	0.105904162	0.05762947	0.030816536	0.062407758	0.057657875	0.032694932	0.064757191
NM_031272	TEX14	0.070334211	0.089998774	0.108943842	0.059283562	0.03170104	0.064198993	0.059312779	0.033633348	0.066615865
NM_198393	TEX14	0.068621531	0.087807246	0.106290996	0.057839967	0.030929098	0.062635712	0.057868477	0.032814354	0.064993724
NM_002876	RAD51C	30.89849854	31.64613342	30.61755943	31.34906387	35.50416183	29.85713196	30.23861122	27.72677612	33.36828613
NM_058216	RAD51C	35.91186523	37.31587601	36.2523613	32.34996033	36.49961853	34.87170792	34.44206619	33.55275345	39.01002884
NM_014906	PPM1E	0.00738114	0.036729828	0.0654798	0.014516697	0.031050388	0.023580503	0.014523853	0.041178796	0.041945536
NR_048561	PPM1E	0.0076138	0.037887588	0.067543782	0.014974277	0.032029122	0.02432378	0.014981657	0.042476788	0.043267693
NM_001005207	TRIM37	7.437375069	8.185979843	7.620517731	6.407649517	6.852798462	6.910494804	7.514307022	8.164418221	8.232970238
NM_015294	TRIM37	8.37608242	9.070771217	8.403862	6.984923363	7.818934917	7.427371502	8.177651405	8.522315025	8.855266571
NM_001100595	SKA2	30.72618103	30.80639458	30.28656197	26.7440567	29.02967072	28.66704941	30.58198738	30.30911827	30.58075333
NM_182620	SKA2	33.14374161	33.24463654	32.92589188	29.12373352	31.9333725	31.53849792	32.84832001	32.06614685	33.00806808
NR_030411	MIR454	0	0	0	0	0	0	0	0	0
NR_029842	MIR301A	0	0	0	0	0	0	0	0	0
NM_018304	PRR11	19.31486702	18.63603783	18.46471405	17.98809624	18.41361618	17.74698257	17.77667999	16.84626198	17.45964813
NM_018149	SMG8	8.446038246	8.538279533	8.748015404	6.894608498	6.860236645	6.22189045	7.552881241	7.889055252	7.313048363
NM_001165993	GDPD1	0.406190246	0.485105485	0.320302874	0.266288638	0.341745704	0.173020601	0.293061882	0.211502954	0.230829731
NM_001165994	GDPD1	0.462091476	0.459889412	0.331258208	0.24785684	0.309255123	0.223673016	0.247979	0.281233281	0.198937327
NM_182569	GDPD1	0.382475197	0.424573988	0.31900245	0.231453821	0.232062429	0.28197512	0.274986863	0.21337989	0.22292614
NM_001005404	YPEL2	0.249303922	0.29406327	0.209331512	0.045399364	0.09710665	0.137658089	0.163518265	0.123630844	0.113689341
NR_039882	MIR4729	0	0	0	0	0	0	0	0	0
NM_001166301	DHX40	20.03524971	22.33254814	21.14831924	11.62760544	11.66649914	11.81313801	19.67016029	18.32326889	20.85368156
NM_024612	DHX40	19.80072784	22.18441582	21.06271744	11.49106216	11.49962997	11.79849243	19.77903557	18.35966873	20.61309624
NM_004859	CLTC	78.81077576	82.74133301	82.47001648	44.88545227	45.657444	46.87325668	85.75229645	82.27207184	83.84877777
NM_016077	PTRH2	24.03370285	25.96766853	26.01704979	30.00372314	29.35044861	29.9127655	30.19719315	28.97795296	30.61840057
NM_030938	VMP1	75.73090363	80.69987488	78.19574738	53.58070374	55.0361557	55.15998459	71.00975037	72.05255127	70.31711578
NR_029493	MIR21	0	0	0	0	0	0	0	0	0
NM_001193609	TUBD1	2.034523726	2.458720446	1.984951258	2.715205669	2.510834932	2.896118879	2.246765852	1.876298547	2.123594046
NM_001193610	TUBD1	1.977340698	2.44436121	1.723370314	2.497078419	2.232758284	2.681956053	2.150184155	1.648908138	1.991087437
NM_001193611	TUBD1	2.033156157	2.485345602	2.004066467	2.781680822	2.510095596	2.824050903	2.239486933	1.923347354	2.176843882
NM_001193612	TUBD1	1.953915358	2.361304998	1.906306744	2.607628345	2.41135478	2.802605152	2.157748222	1.801958799	2.039456367
NM_001193613	TUBD1	1.714535475	2.032581806	1.739710569	2.529019356	2.492579699	2.577609777	2.058941841	1.575454354	1.862701297
NM_016261	TUBD1	2.016129255	2.411684513	1.872632146	2.649806976	2.446526289	2.786936998	2.155221462	1.752065182	2.038069725
NM_003161	RPS6KB1	7.067476273	7.178451061	7.172304153	7.423354626	7.700225353	7.57451582	7.105265141	6.588375092	7.382153511
NM_016125	RNFT1	9.082005501	9.086423874	8.71586132	6.503782749	6.829603195	7.655475616	7.685790539	7.085469246	6.581904411
NR_002924	TBC1D3P1-DHX40P1	1.882746577	2.12928915	2.572825909	1.430646896	1.125026584	1.367000818	1.978633881	1.766530275	2.188487053
NR_039890	MIR4737	0	0	0	0	0	0	0	0	0
NM_022070	HEATR6	5.070355415	5.351652622	5.506062508	2.77671051	2.646828651	3.307632446	4.493240833	4.260189533	4.19765377
NR_030732	LOC645638	0	0.077422462	0.076680139	0	0	0.082841866	0	0	0.073680498
NR_027408	LOC653653	4.539433002	2.81844449	3.160874128	2.661968231	3.065891266	2.971380472	3.933459997	4.089196205	4.417780876
NM_000717	CA4	0	0	0	0	0	0	0	0	0
NM_032582	USP32	7.45339632	7.561582088	7.943171501	6.504507542	6.573132992	6.355547905	8.232730865	7.280670643	7.853862286
NR_002999	SCARNA20	0	0	0	0	0	0	0	0	0
NM_181707	C17orf64	0	0	0	0	0	0	0	0	0
NM_006380	APPBP2	4.727883339	5.181091785	4.542444229	3.209659338	3.142003536	3.213311195	4.710310459	4.708599091	4.845790863
NM_003620	PPM1D	2.103493452	2.33502388	2.322603941	1.730379939	1.893134356	1.863083482	1.910325885	2.166502953	1.973131776
NM_001099432	BCAS3	2.677171707	2.744346142	2.823588133	0.776627243	1.069900632	1.012075543	2.001788616	2.120873451	1.686199188
NM_017679	BCAS3	2.697419405	2.778997183	2.859239578	0.78643316	1.083409429	1.024854183	2.027063847	2.147652149	1.707489729
NM_005994	TBX2	0.800395012	0.796580851	0.774854958	0.899519801	0.841759443	0.867560148	0.689034283	0.877120435	0.636246264
NM_203425	C17orf82	0.094724625	0.282819659	0.248984918	0.155248016	0.166033328	0.3362405	0.124259636	0.140922993	0.029905612
NM_018488	TBX4	0.05867558	0.019465322	0.01927869	0.019233154	0	0	0.019242635	0	0
NM_199290	NACA2	0	0.062440708	0.061842032	0	0.131964147	0.06681142	0.061726373	0.21001187	0.297114193
NM_032043	BRIP1	3.247850418	3.585638046	3.545428038	2.838951111	2.936630249	3.156238079	3.078986168	2.587557316	3.177004099
NM_020748	INTS2	5.150500298	5.902616501	5.546434402	3.295766592	3.455615997	3.385331869	5.447161198	4.72029686	4.598121166
NR_026641	INTS2	4.986186028	5.781692982	5.417149067	3.222567558	3.380483627	3.381230354	5.268178463	4.601265907	4.53694582
NM_005121	MED13	8.660175323	9.519388199	9.637429237	6.119249344	6.306473732	6.538134575	8.293216705	7.906466484	8.342250824
NR_027486	TBC1D3P2	0	0	0	0	0	0	0	0	0
NM_001144933	EFCAB3	0.114139542	0.056797814	0.281266183	0.196421295	0.03000957	0.243094146	0.168444097	0.031838775	0.162158027
NM_173503	EFCAB3	0.125154287	0.062278941	0.308409065	0.215376452	0.032905567	0.266553342	0.184699371	0.034911297	0.177806675
NM_181725	METTL2A	11.39177418	11.08936024	11.96602821	11.8057518	12.8276062	11.74305534	13.39651012	13.52390671	13.18719864
NM_001112707	TLK2	6.32011652	6.892902851	7.20113039	4.987985134	4.97316885	4.987535954	6.440430164	6.234714985	6.414174557
NM_006852	TLK2	6.28850317	6.85079813	7.161577702	4.969820023	4.913414001	4.946796417	6.405401707	6.213864326	6.38508749
NM_006039	MRC2	11.31952953	11.24953938	9.949630737	1.173376441	0.975085616	1.081783056	9.756516457	9.454622269	9.713134766
NM_001100875	Mar-10	0.015818454	0	0.01559213	0.06222121	0.083179764	0	0	0	0.014982183
NM_152598	Mar-10	0.015578704	0	0.01535581	0.061278161	0.081919052	0	0	0	0.014755107
NR_036146	MIR548W	0	0	0	0	0	0	0	0	0
NM_025185	TANC2	1.085700512	1.231964111	1.106649637	4.262467861	4.013633251	4.029047012	1.403989911	1.344478726	1.417811632
NM_001017916	CYB561	8.837862015	8.658550262	8.892585754	13.52577305	12.88679695	13.92956638	7.474488258	7.143776894	6.702308178
NM_001017917	CYB561	9.18641758	9.029967308	9.246284485	14.12294292	13.43719292	14.41556549	7.812819481	7.489040375	7.031073093
NM_001915	CYB561	9.276600838	9.135720253	9.367285728	14.4237051	13.620965	14.58521938	7.900313854	7.550761223	7.068808556
NM_000789	ACE	0.515276074	0.387034386	0.613317609	0.239011347	0.122695588	0.124237776	0.210433647	0.357979566	0.184164166
NM_001178057	ACE	0.430648714	0.36736843	0.606410205	0.241991177	0.080875829	0.114649333	0.272374243	0.24025552	0.116537631
NM_152830	ACE	0.444021672	0.353524625	0.612736285	0.232872024	0.09339375	0.126090184	0.276671857	0.247716188	0.126164302
NM_030779	KCNH6	0.028383996	0.028248735	0.055955775	0	0	0.030226085	0	0.015835207	0.013441712
NM_173092	KCNH6	0.064049795	0.015936144	0.063133396	0	0	0.017051639	0.01575383	0.017866438	0.015165921
NM_005828	DCAF7	27.02871895	26.01460266	26.29726791	21.25578499	20.65350914	21.36651039	27.02602768	26.67157173	27.30644989
NM_016360	TACO1	18.54771423	19.47393608	19.51412773	16.62221146	17.22361183	18.66580963	19.60705376	20.91540909	20.24583435
NM_002401	MAP3K3	7.787913799	8.350142479	7.968254089	5.660960197	5.463840008	5.467300415	8.124067307	7.425477028	8.342926979
NM_203351	MAP3K3	7.647845745	8.219117165	7.883769512	5.601088524	5.421713829	5.383261204	8.026602745	7.304721832	8.210596085
NM_030576	LIMD2	1.992301226	2.221340418	1.919499993	1.193171263	1.150031805	1.116631269	1.267448306	1.320415616	1.049895644
NR_046273	LOC729683	0.390920639	0.24572067	0.121682361	0.060697477	0.021638073	0	0.040484931	0.091828011	0.136409327
NM_001003786	STRADA	6.814556122	7.12766552	6.610095978	4.204250336	4.199613571	4.575952053	6.06393671	6.538105011	5.878749847
NM_001003787	STRADA	6.697602749	6.93313694	6.561024666	4.289150238	4.195805073	4.578741074	5.918283463	6.458216667	5.814895153
NM_001003788	STRADA	6.781757355	7.02025032	6.643463135	4.34304285	4.248524666	4.63627243	5.992646217	6.539363861	5.887958527
NM_001165969	STRADA	6.891776562	7.059357643	6.572613716	4.356724262	4.353472233	4.527332783	6.009959221	6.466368198	5.806869507
NM_001165970	STRADA	6.672843456	6.89122057	6.284543037	4.359575748	4.157744408	4.429021835	5.68822813	6.119550705	5.432663918
NM_153335	STRADA	5.960269928	6.087968826	5.737565994	3.701757669	3.610685587	3.860215425	5.229595184	5.639206886	5.034434795
NM_020198	CCDC47	25.57481956	25.83263016	25.84957314	24.37125969	26.25754738	24.75188446	22.7845974	22.71842194	23.76774597
NM_007372	DDX42	31.56514931	34.7982254	34.54805756	31.87285042	31.45327187	31.88726997	34.70960617	34.65291977	35.1216774
NM_203499	DDX42	32.08730316	35.34236526	35.08849335	32.37716675	31.91904068	32.32024002	35.27736282	35.23901367	35.61749268
